Area Code,Area,Element Code,Months Code,Months,Year Code,Year,Unit,Value
68,France,7271,7005,May,1965,1965,Celsius,-0.097
68,France,7271,7005,May,1966,1966,Celsius,0.329
68,France,7271,7005,May,1967,1967,Celsius,-0.272
68,France,7271,7005,May,1968,1968,Celsius,-1.013
68,France,7271,7005,May,1969,1969,Celsius,0.49
68,France,7271,7005,May,1970,1970,Celsius,-0.083
68,France,7271,7005,May,1971,1971,Celsius,0.882
68,France,7271,7005,May,1972,1972,Celsius,-1.12
68,France,7271,7005,May,1973,1973,Celsius,0.848
68,France,7271,7005,May,1974,1974,Celsius,-0.522
68,France,7271,7005,May,1975,1975,Celsius,-0.82
68,France,7271,7005,May,1976,1976,Celsius,0.963
68,France,7271,7005,May,1977,1977,Celsius,-0.768
68,France,7271,7005,May,1978,1978,Celsius,-0.635
68,France,7271,7005,May,1979,1979,Celsius,-0.474
68,France,7271,7005,May,1980,1980,Celsius,-1.153
68,France,7271,7005,May,1981,1981,Celsius,-0.325
68,France,7271,7005,May,1982,1982,Celsius,0.594
68,France,7271,7005,May,1983,1983,Celsius,-1.071
68,France,7271,7005,May,1984,1984,Celsius,-2.462
68,France,7271,7005,May,1985,1985,Celsius,-0.363
68,France,7271,7005,May,1986,1986,Celsius,1.22
68,France,7271,7005,May,1987,1987,Celsius,-1.4
68,France,7271,7005,May,1988,1988,Celsius,1.173
68,France,7271,7005,May,1989,1989,Celsius,2.57
68,France,7271,7005,May,1990,1990,Celsius,2.535
68,France,7271,7005,May,1991,1991,Celsius,-1.355
68,France,7271,7005,May,1992,1992,Celsius,2.414
68,France,7271,7005,May,1993,1993,Celsius,1.419
68,France,7271,7005,May,1994,1994,Celsius,1.024
68,France,7271,7005,May,1995,1995,Celsius,0.866
68,France,7271,7005,May,1996,1996,Celsius,-0.323
68,France,7271,7005,May,1997,1997,Celsius,1.51
68,France,7271,7005,May,1998,1998,Celsius,2.042
68,France,7271,7005,May,1999,1999,Celsius,2.562
68,France,7271,7005,May,2000,2000,Celsius,2.309
68,France,7271,7005,May,2001,2001,Celsius,2.078
68,France,7271,7005,May,2002,2002,Celsius,0.416
68,France,7271,7005,May,2003,2003,Celsius,1.757
68,France,7271,7005,May,2004,2004,Celsius,0.258
68,France,7271,7005,May,2005,2005,Celsius,1.554
68,France,7271,7005,May,2006,2006,Celsius,1.527
68,France,7271,7005,May,2007,2007,Celsius,1.916
68,France,7271,7005,May,2008,2008,Celsius,2.446
68,France,7271,7005,May,2009,2009,Celsius,2.331
68,France,7271,7005,May,2010,2010,Celsius,-0.23
68,France,7271,7005,May,2011,2011,Celsius,2.789
68,France,7271,7005,May,2012,2012,Celsius,1.816
68,France,7271,7005,May,2013,2013,Celsius,-1.205
68,France,7271,7005,May,2014,2014,Celsius,0.551
68,France,7271,7005,May,2015,2015,Celsius,1.507
68,France,7271,7005,May,2016,2016,Celsius,0.907
68,France,7271,7005,May,2017,2017,Celsius,2.489
68,France,7271,7005,May,2018,2018,Celsius,2.24
68,France,7271,7005,May,2019,2019,Celsius,-0.129
68,France,7271,7006,June,1961,1961,Celsius,0.543
68,France,7271,7006,June,1962,1962,Celsius,-0.375
68,France,7271,7006,June,1963,1963,Celsius,-0.186
68,France,7271,7006,June,1964,1964,Celsius,0.834
68,France,7271,7006,June,1965,1965,Celsius,0.118
68,France,7271,7006,June,1966,1966,Celsius,0.927
68,France,7271,7006,June,1967,1967,Celsius,-0.633
68,France,7271,7006,June,1968,1968,Celsius,-0.219
68,France,7271,7006,June,1969,1969,Celsius,-1.203
68,France,7271,7006,June,1970,1970,Celsius,1.575
68,France,7271,7006,June,1971,1971,Celsius,-1.194
68,France,7271,7006,June,1972,1972,Celsius,-1.773
68,France,7271,7006,June,1973,1973,Celsius,0.78
68,France,7271,7006,June,1974,1974,Celsius,-0.259
68,France,7271,7006,June,1975,1975,Celsius,-0.388
68,France,7271,7006,June,1976,1976,Celsius,3.046
68,France,7271,7006,June,1977,1977,Celsius,-1.119
68,France,7271,7006,June,1978,1978,Celsius,-0.951
68,France,7271,7006,June,1979,1979,Celsius,0.445
68,France,7271,7006,June,1980,1980,Celsius,-1.124
68,France,7271,7006,June,1981,1981,Celsius,-0.083
68,France,7271,7006,June,1982,1982,Celsius,1.635
68,France,7271,7006,June,1983,1983,Celsius,1.12
68,France,7271,7006,June,1984,1984,Celsius,-0.276
68,France,7271,7006,June,1985,1985,Celsius,-0.65
68,France,7271,7006,June,1986,1986,Celsius,0.861
68,France,7271,7006,June,1987,1987,Celsius,-0.765
68,France,7271,7006,June,1988,1988,Celsius,0.102
68,France,7271,7006,June,1989,1989,Celsius,0.723
68,France,7271,7006,June,1990,1990,Celsius,0.084
68,France,7271,7006,June,1991,1991,Celsius,-0.854
68,France,7271,7006,June,1992,1992,Celsius,0.014
68,France,7271,7006,June,1993,1993,Celsius,1.355
68,France,7271,7006,June,1994,1994,Celsius,1.04
68,France,7271,7006,June,1995,1995,Celsius,-0.049
68,France,7271,7006,June,1996,1996,Celsius,1.506
68,France,7271,7006,June,1997,1997,Celsius,0.395
68,France,7271,7006,June,1998,1998,Celsius,1.166
68,France,7271,7006,June,1999,1999,Celsius,0.501
68,France,7271,7006,June,2000,2000,Celsius,1.781
68,France,7271,7006,June,2001,2001,Celsius,0.878
68,France,7271,7006,June,2002,2002,Celsius,1.888
68,France,7271,7006,June,2003,2003,Celsius,4.851
68,France,7271,7006,June,2004,2004,Celsius,1.862
68,France,7271,7006,June,2005,2005,Celsius,3.022
68,France,7271,7006,June,2006,2006,Celsius,2.452
68,France,7271,7006,June,2007,2007,Celsius,1.567
68,France,7271,7006,June,2008,2008,Celsius,1.317
68,France,7271,7006,June,2009,2009,Celsius,1.686
68,France,7271,7006,June,2010,2010,Celsius,1.364
68,France,7271,7006,June,2011,2011,Celsius,1.179
68,France,7271,7006,June,2012,2012,Celsius,1.59
68,France,7271,7006,June,2013,2013,Celsius,0.203
68,France,7271,7006,June,2014,2014,Celsius,2.144
68,France,7271,7006,June,2015,2015,Celsius,2.5
68,France,7271,7006,June,2016,2016,Celsius,1.331
68,France,7271,7006,June,2017,2017,Celsius,3.807
68,France,7271,7006,June,2018,2018,Celsius,2.698
68,France,7271,7006,June,2019,2019,Celsius,2.956
68,France,7271,7007,July,1961,1961,Celsius,-0.511
68,France,7271,7007,July,1962,1962,Celsius,-0.522
68,France,7271,7007,July,1963,1963,Celsius,0.389
68,France,7271,7007,July,1964,1964,Celsius,1.324
68,France,7271,7007,July,1965,1965,Celsius,-1.277
68,France,7271,7007,July,1966,1966,Celsius,-1.472
68,France,7271,7007,July,1967,1967,Celsius,1.604
68,France,7271,7007,July,1968,1968,Celsius,-0.312
68,France,7271,7007,July,1969,1969,Celsius,0.845
68,France,7271,7007,July,1970,1970,Celsius,-0.377
68,France,7271,7007,July,1971,1971,Celsius,1.405
68,France,7271,7007,July,1972,1972,Celsius,-0.224
68,France,7271,7007,July,1973,1973,Celsius,-0.054
68,France,7271,7007,July,1974,1974,Celsius,-0.521
68,France,7271,7007,July,1975,1975,Celsius,0.785
68,France,7271,7007,July,1976,1976,Celsius,1.796
68,France,7271,7007,July,1977,1977,Celsius,-0.633
68,France,7271,7007,July,1978,1978,Celsius,-1.001
68,France,7271,7007,July,1979,1979,Celsius,0.151
68,France,7271,7007,July,1980,1980,Celsius,-1.777
68,France,7271,7007,July,1981,1981,Celsius,-0.797
68,France,7271,7007,July,1982,1982,Celsius,1.959
68,France,7271,7007,July,1983,1983,Celsius,3.763
68,France,7271,7007,July,1984,1984,Celsius,0.585
68,France,7271,7007,July,1985,1985,Celsius,1.29
68,France,7271,7007,July,1986,1986,Celsius,0.454
68,France,7271,7007,July,1987,1987,Celsius,0.553
68,France,7271,7007,July,1988,1988,Celsius,-0.155
68,France,7271,7007,July,1989,1989,Celsius,1.866
68,France,7271,7007,July,1990,1990,Celsius,1.391
68,France,7271,7007,July,1991,1991,Celsius,1.552
68,France,7271,7007,July,1992,1992,Celsius,1.069
68,France,7271,7007,July,1993,1993,Celsius,-0.433
68,France,7271,7007,July,1994,1994,Celsius,3.162
68,France,7271,7007,July,1995,1995,Celsius,2.908
68,France,7271,7007,July,1996,1996,Celsius,0.381
68,France,7271,7007,July,1997,1997,Celsius,0.216
68,France,7271,7007,July,1998,1998,Celsius,0.548
68,France,7271,7007,July,1999,1999,Celsius,1.931
68,France,7271,7007,July,2000,2000,Celsius,-0.579
68,France,7271,7007,July,2001,2001,Celsius,1.124
68,France,7271,7007,July,2002,2002,Celsius,0.24
68,France,7271,7007,July,2003,2003,Celsius,2.517
68,France,7271,7007,July,2004,2004,Celsius,0.705
68,France,7271,7007,July,2005,2005,Celsius,1.685
68,France,7271,7007,July,2006,2006,Celsius,4.709
68,France,7271,7007,July,2007,2007,Celsius,0.215
68,France,7271,7007,July,2008,2008,Celsius,0.841
68,France,7271,7007,July,2009,2009,Celsius,1.483
68,France,7271,7007,July,2010,2010,Celsius,2.622
68,France,7271,7007,July,2011,2011,Celsius,-0.494
68,France,7271,7007,July,2012,2012,Celsius,0.514
68,France,7271,7007,July,2013,2013,Celsius,3.05
68,France,7271,7007,July,2014,2014,Celsius,1.081
68,France,7271,7007,July,2015,2015,Celsius,3.297
68,France,7271,7007,July,2016,2016,Celsius,1.824
68,France,7271,7007,July,2017,2017,Celsius,2.151
68,France,7271,7007,July,2018,2018,Celsius,3.587
68,France,7271,7007,July,2019,2019,Celsius,3.347
68,France,7271,7008,August,1961,1961,Celsius,-0.072
68,France,7271,7008,August,1962,1962,Celsius,0.804
68,France,7271,7008,August,1963,1963,Celsius,-1.456
68,France,7271,7008,August,1964,1964,Celsius,0.323
68,France,7271,7008,August,1965,1965,Celsius,-0.861
68,France,7271,7008,August,1966,1966,Celsius,-0.825
68,France,7271,7008,August,1967,1967,Celsius,0.215
68,France,7271,7008,August,1968,1968,Celsius,-0.787
68,France,7271,7008,August,1969,1969,Celsius,0.079
68,France,7271,7008,August,1970,1970,Celsius,0.411
68,France,7271,7008,August,1971,1971,Celsius,0.907
68,France,7271,7008,August,1972,1972,Celsius,-1.041
68,France,7271,7008,August,1973,1973,Celsius,2.051
68,France,7271,7008,August,1974,1974,Celsius,0.676
68,France,7271,7008,August,1975,1975,Celsius,1.732
68,France,7271,7008,August,1976,1976,Celsius,0.676
68,France,7271,7008,August,1977,1977,Celsius,-1.203
68,France,7271,7008,August,1978,1978,Celsius,-0.829
68,France,7271,7008,August,1979,1979,Celsius,-0.835
68,France,7271,7008,August,1980,1980,Celsius,0.837
68,France,7271,7008,August,1981,1981,Celsius,0.758
68,France,7271,7008,August,1982,1982,Celsius,0.028
68,France,7271,7008,August,1983,1983,Celsius,1.234
68,France,7271,7008,August,1984,1984,Celsius,0.247
68,France,7271,7008,August,1985,1985,Celsius,-0.214
68,France,7271,7008,August,1986,1986,Celsius,-0.097
68,France,7271,7008,August,1987,1987,Celsius,0.879
68,France,7271,7008,August,1988,1988,Celsius,0.91
68,France,7271,7008,August,1989,1989,Celsius,1.441
68,France,7271,7008,August,1990,1990,Celsius,2.398
68,France,7271,7008,August,1991,1991,Celsius,2.685
68,France,7271,7008,August,1992,1992,Celsius,2.32
68,France,7271,7008,August,1993,1993,Celsius,0.798
68,France,7271,7008,August,1994,1994,Celsius,2.207
68,France,7271,7008,August,1995,1995,Celsius,2.031
68,France,7271,7008,August,1996,1996,Celsius,0.324
68,France,7271,7008,August,1997,1997,Celsius,3.194
68,France,7271,7008,August,1998,1998,Celsius,1.508
68,France,7271,7008,August,1999,1999,Celsius,1.644
68,France,7271,7008,August,2000,2000,Celsius,1.808
68,France,7271,7008,August,2001,2001,Celsius,2.237
68,France,7271,7008,August,2002,2002,Celsius,0.531
68,France,7271,7008,August,2003,2003,Celsius,5.241
68,France,7271,7008,August,2004,2004,Celsius,1.724
68,France,7271,7008,August,2005,2005,Celsius,0.51
68,France,7271,7008,August,2006,2006,Celsius,-0.334
68,France,7271,7008,August,2007,2007,Celsius,0.254
68,France,7271,7008,August,2008,2008,Celsius,0.947
68,France,7271,7008,August,2009,2009,Celsius,2.621
68,France,7271,7008,August,2010,2010,Celsius,0.755
68,France,7271,7008,August,2011,2011,Celsius,1.536
68,France,7271,7008,August,2012,2012,Celsius,2.689
68,France,7271,7008,August,2013,2013,Celsius,1.671
68,France,7271,7008,August,2014,2014,Celsius,-0.01
68,France,7271,7008,August,2015,2015,Celsius,2.293
68,France,7271,7008,August,2016,2016,Celsius,2.381
68,France,7271,7008,August,2017,2017,Celsius,2.254
68,France,7271,7008,August,2018,2018,Celsius,3.072
68,France,7271,7008,August,2019,2019,Celsius,2.708
68,France,7271,7009,September,1961,1961,Celsius,2.906
68,France,7271,7009,September,1962,1962,Celsius,-0.026
68,France,7271,7009,September,1963,1963,Celsius,-0.494
68,France,7271,7009,September,1964,1964,Celsius,1.244
68,France,7271,7009,September,1965,1965,Celsius,-1.988
68,France,7271,7009,September,1966,1966,Celsius,1.043
68,France,7271,7009,September,1967,1967,Celsius,-0.38
68,France,7271,7009,September,1968,1968,Celsius,-0.528
68,France,7271,7009,September,1969,1969,Celsius,0.101
68,France,7271,7009,September,1970,1970,Celsius,1.156
68,France,7271,7009,September,1971,1971,Celsius,-0.069
68,France,7271,7009,September,1972,1972,Celsius,-2.611
68,France,7271,7009,September,1973,1973,Celsius,1.124
68,France,7271,7009,September,1974,1974,Celsius,-1.133
68,France,7271,7009,September,1975,1975,Celsius,0.457
68,France,7271,7009,September,1976,1976,Celsius,-1.072
68,France,7271,7009,September,1977,1977,Celsius,-1.075
68,France,7271,7009,September,1978,1978,Celsius,-0.074
68,France,7271,7009,September,1979,1979,Celsius,-0.063
68,France,7271,7009,September,1980,1980,Celsius,1.056
68,France,7271,7009,September,1981,1981,Celsius,0.588
68,France,7271,7009,September,1982,1982,Celsius,1.832
68,France,7271,7009,September,1983,1983,Celsius,0.722
68,France,7271,7009,September,1984,1984,Celsius,-1.077
68,France,7271,7009,September,1985,1985,Celsius,1.781
68,France,7271,7009,September,1986,1986,Celsius,-0.517
68,France,7271,7009,September,1987,1987,Celsius,2.484
68,France,7271,7009,September,1988,1988,Celsius,0.036
68,France,7271,7009,September,1989,1989,Celsius,0.587
68,France,7271,7009,September,1990,1990,Celsius,0.223
68,France,7271,7009,September,1991,1991,Celsius,2.268
68,France,7271,7009,September,1992,1992,Celsius,-0.019
68,France,7271,7009,September,1993,1993,Celsius,-0.945
68,France,7271,7009,September,1994,1994,Celsius,-0.607
68,France,7271,7009,September,1995,1995,Celsius,-1.296
68,France,7271,7009,September,1996,1996,Celsius,-1.709
68,France,7271,7009,September,1997,1997,Celsius,1.47
68,France,7271,7009,September,1998,1998,Celsius,0.361
68,France,7271,7009,September,1999,1999,Celsius,2.228
68,France,7271,7009,September,2000,2000,Celsius,1.25
68,France,7271,7009,September,2001,2001,Celsius,-1.388
68,France,7271,7009,September,2002,2002,Celsius,-0.243
68,France,7271,7009,September,2003,2003,Celsius,0.891
68,France,7271,7009,September,2004,2004,Celsius,1.367
68,France,7271,7009,September,2005,2005,Celsius,1.207
68,France,7271,7009,September,2006,2006,Celsius,2.691
68,France,7271,7009,September,2007,2007,Celsius,-0.471
68,France,7271,7009,September,2008,2008,Celsius,-0.733
68,France,7271,7009,September,2009,2009,Celsius,1.264
68,France,7271,7009,September,2010,2010,Celsius,-0.142
68,France,7271,7009,September,2011,2011,Celsius,2.314
68,France,7271,7009,September,2012,2012,Celsius,0.481
68,France,7271,7009,September,2013,2013,Celsius,1.039
68,France,7271,7009,September,2014,2014,Celsius,1.995
68,France,7271,7009,September,2015,2015,Celsius,-0.38
68,France,7271,7009,September,2016,2016,Celsius,2.881
68,France,7271,7009,September,2017,2017,Celsius,-0.401
68,France,7271,7009,September,2018,2018,Celsius,2.309
68,France,7271,7009,September,2019,2019,Celsius,1.683
68,France,7271,7010,October,1961,1961,Celsius,0.82
68,France,7271,7010,October,1962,1962,Celsius,0.549
68,France,7271,7010,October,1963,1963,Celsius,0.029
68,France,7271,7010,October,1964,1964,Celsius,-1.79
68,France,7271,7010,October,1965,1965,Celsius,0.804
68,France,7271,7010,October,1966,1966,Celsius,1.234
68,France,7271,7010,October,1967,1967,Celsius,1.886
68,France,7271,7010,October,1968,1968,Celsius,2.011
68,France,7271,7010,October,1969,1969,Celsius,1.576
68,France,7271,7010,October,1970,1970,Celsius,-0.277
68,France,7271,7010,October,1971,1971,Celsius,0.866
68,France,7271,7010,October,1972,1972,Celsius,-0.741
68,France,7271,7010,October,1973,1973,Celsius,-0.927
68,France,7271,7010,October,1974,1974,Celsius,-4.092
68,France,7271,7010,October,1975,1975,Celsius,-1.068
68,France,7271,7010,October,1976,1976,Celsius,0.145
68,France,7271,7010,October,1977,1977,Celsius,1.54
68,France,7271,7010,October,1978,1978,Celsius,0.136
68,France,7271,7010,October,1979,1979,Celsius,0.89
68,France,7271,7010,October,1980,1980,Celsius,-0.766
68,France,7271,7010,October,1981,1981,Celsius,-0.256
68,France,7271,7010,October,1982,1982,Celsius,-0.147
68,France,7271,7010,October,1983,1983,Celsius,0.364
68,France,7271,7010,October,1984,1984,Celsius,0.362
68,France,7271,7010,October,1985,1985,Celsius,0.972
68,France,7271,7010,October,1986,1986,Celsius,1.764
68,France,7271,7010,October,1987,1987,Celsius,1.001
68,France,7271,7010,October,1988,1988,Celsius,1.493
68,France,7271,7010,October,1989,1989,Celsius,1.516
68,France,7271,7010,October,1990,1990,Celsius,1.882
68,France,7271,7010,October,1991,1991,Celsius,-0.791
68,France,7271,7010,October,1992,1992,Celsius,-1.772
68,France,7271,7010,October,1993,1993,Celsius,-1.181
68,France,7271,7010,October,1994,1994,Celsius,0.541
68,France,7271,7010,October,1995,1995,Celsius,3.193
68,France,7271,7010,October,1996,1996,Celsius,0.335
68,France,7271,7010,October,1997,1997,Celsius,0.983
68,France,7271,7010,October,1998,1998,Celsius,0.093
68,France,7271,7010,October,1999,1999,Celsius,0.82
68,France,7271,7010,October,2000,2000,Celsius,0.587
68,France,7271,7010,October,2001,2001,Celsius,3.552
68,France,7271,7010,October,2002,2002,Celsius,0.858
68,France,7271,7010,October,2003,2003,Celsius,-1.215
68,France,7271,7010,October,2004,2004,Celsius,1.792
68,France,7271,7010,October,2005,2005,Celsius,2.888
68,France,7271,7010,October,2006,2006,Celsius,3.299
68,France,7271,7010,October,2007,2007,Celsius,0.19
68,France,7271,7010,October,2008,2008,Celsius,0.169
68,France,7271,7010,October,2009,2009,Celsius,0.986
68,France,7271,7010,October,2010,2010,Celsius,0.008
68,France,7271,7010,October,2011,2011,Celsius,1.68
68,France,7271,7010,October,2012,2012,Celsius,1.177
68,France,7271,7010,October,2013,2013,Celsius,2.563
68,France,7271,7010,October,2014,2014,Celsius,3.151
68,France,7271,7010,October,2015,2015,Celsius,0.258
68,France,7271,7010,October,2016,2016,Celsius,0.298
68,France,7271,7010,October,2017,2017,Celsius,2.386
68,France,7271,7010,October,2018,2018,Celsius,1.898
68,France,7271,7010,October,2019,2019,Celsius,2.388
68,France,7271,7011,November,1961,1961,Celsius,-0.313
68,France,7271,7011,November,1962,1962,Celsius,-1.503
68,France,7271,7011,November,1963,1963,Celsius,2.512
68,France,7271,7011,November,1964,1964,Celsius,0.424
68,France,7271,7011,November,1965,1965,Celsius,-0.334
68,France,7271,7011,November,1966,1966,Celsius,-1.838
68,France,7271,7011,November,1967,1967,Celsius,0.434
68,France,7271,7011,November,1968,1968,Celsius,0.171
68,France,7271,7011,November,1969,1969,Celsius,0.265
68,France,7271,7011,November,1970,1970,Celsius,1.999
68,France,7271,7011,November,1971,1971,Celsius,-1.385
68,France,7271,7011,November,1972,1972,Celsius,0.615
68,France,7271,7011,November,1973,1973,Celsius,0.036
68,France,7271,7011,November,1974,1974,Celsius,0.539
68,France,7271,7011,November,1975,1975,Celsius,-0.285
68,France,7271,7011,November,1976,1976,Celsius,-0.442
68,France,7271,7011,November,1977,1977,Celsius,0.241
68,France,7271,7011,November,1978,1978,Celsius,-0.016
68,France,7271,7011,November,1979,1979,Celsius,-0.238
68,France,7271,7011,November,1980,1980,Celsius,-1.076
68,France,7271,7011,November,1981,1981,Celsius,0.51
68,France,7271,7011,November,1982,1982,Celsius,1.545
68,France,7271,7011,November,1983,1983,Celsius,0.886
68,France,7271,7011,November,1984,1984,Celsius,2.409
68,France,7271,7011,November,1985,1985,Celsius,-2.435
68,France,7271,7011,November,1986,1986,Celsius,1.204
68,France,7271,7011,November,1987,1987,Celsius,0.349
68,France,7271,7011,November,1988,1988,Celsius,-0.483
68,France,7271,7011,November,1989,1989,Celsius,0.378
68,France,7271,7011,November,1990,1990,Celsius,0.358
68,France,7271,7011,November,1991,1991,Celsius,0.03
68,France,7271,7011,November,1992,1992,Celsius,2.281
68,France,7271,7011,November,1993,1993,Celsius,-1.907
68,France,7271,7011,November,1994,1994,Celsius,3.552
68,France,7271,7011,November,1995,1995,Celsius,0.694
68,France,7271,7011,November,1996,1996,Celsius,0.223
68,France,7271,7011,November,1997,1997,Celsius,1.643
68,France,7271,7011,November,1998,1998,Celsius,-1.565
68,France,7271,7011,November,1999,1999,Celsius,-0.663
68,France,7271,7011,November,2000,2000,Celsius,1.326
68,France,7271,7011,November,2001,2001,Celsius,-0.517
68,France,7271,7011,November,2002,2002,Celsius,2.432
68,France,7271,7011,November,2003,2003,Celsius,1.93
68,France,7271,7011,November,2004,2004,Celsius,0.369
68,France,7271,7011,November,2005,2005,Celsius,-0.024
68,France,7271,7011,November,2006,2006,Celsius,2.84
68,France,7271,7011,November,2007,2007,Celsius,-0.163
68,France,7271,7011,November,2008,2008,Celsius,0.589
68,France,7271,7011,November,2009,2009,Celsius,2.861
68,France,7271,7011,November,2010,2010,Celsius,0.358
68,France,7271,7011,November,2011,2011,Celsius,3.07
68,France,7271,7011,November,2012,2012,Celsius,1.389
68,France,7271,7011,November,2013,2013,Celsius,0.334
68,France,7271,7011,November,2014,2014,Celsius,3.352
68,France,7271,7011,November,2015,2015,Celsius,3.429
68,France,7271,7011,November,2016,2016,Celsius,1.164
68,France,7271,7011,November,2017,2017,Celsius,0.689
68,France,7271,7011,November,2018,2018,Celsius,1.852
68,France,7271,7011,November,2019,2019,Celsius,0.956
68,France,7271,7012,December,1961,1961,Celsius,0.435
68,France,7271,7012,December,1962,1962,Celsius,-2.711
68,France,7271,7012,December,1963,1963,Celsius,-2.6
68,France,7271,7012,December,1964,1964,Celsius,-1.016
68,France,7271,7012,December,1965,1965,Celsius,1.471
68,France,7271,7012,December,1966,1966,Celsius,0.919
68,France,7271,7012,December,1967,1967,Celsius,-1.535
68,France,7271,7012,December,1968,1968,Celsius,-1.04
68,France,7271,7012,December,1969,1969,Celsius,-2.911
68,France,7271,7012,December,1970,1970,Celsius,-1.749
68,France,7271,7012,December,1971,1971,Celsius,0.589
68,France,7271,7012,December,1972,1972,Celsius,0.351
68,France,7271,7012,December,1973,1973,Celsius,-0.585
68,France,7271,7012,December,1974,1974,Celsius,2.37
68,France,7271,7012,December,1975,1975,Celsius,-1.326
68,France,7271,7012,December,1976,1976,Celsius,-1.023
68,France,7271,7012,December,1977,1977,Celsius,1.209
68,France,7271,7012,December,1978,1978,Celsius,1.019
68,France,7271,7012,December,1979,1979,Celsius,1.548
68,France,7271,7012,December,1980,1980,Celsius,-1.298
68,France,7271,7012,December,1981,1981,Celsius,-0.09
68,France,7271,7012,December,1982,1982,Celsius,0.714
68,France,7271,7012,December,1983,1983,Celsius,0.236
68,France,7271,7012,December,1984,1984,Celsius,0.373
68,France,7271,7012,December,1985,1985,Celsius,1.343
68,France,7271,7012,December,1986,1986,Celsius,0.887
68,France,7271,7012,December,1987,1987,Celsius,1.203
68,France,7271,7012,December,1988,1988,Celsius,1.374
68,France,7271,7012,December,1989,1989,Celsius,1.603
68,France,7271,7012,December,1990,1990,Celsius,-1.434
68,France,7271,7012,December,1991,1991,Celsius,-0.746
68,France,7271,7012,December,1992,1992,Celsius,0.789
68,France,7271,7012,December,1993,1993,Celsius,1.912
68,France,7271,7012,December,1994,1994,Celsius,2.268
68,France,7271,7012,December,1995,1995,Celsius,-0.119
68,France,7271,7012,December,1996,1996,Celsius,-0.713
68,France,7271,7012,December,1997,1997,Celsius,1.336
68,France,7271,7012,December,1998,1998,Celsius,0.411
68,France,7271,7012,December,1999,1999,Celsius,0.669
68,France,7271,7012,December,2000,2000,Celsius,2.911
68,France,7271,7012,December,2001,2001,Celsius,-1.603
68,France,7271,7012,December,2002,2002,Celsius,2.416
68,France,7271,7012,December,2003,2003,Celsius,0.899
68,France,7271,7012,December,2004,2004,Celsius,0.151
68,France,7271,7012,December,2005,2005,Celsius,-1.41
68,France,7271,7012,December,2006,2006,Celsius,1.197
68,France,7271,7012,December,2007,2007,Celsius,0.073
68,France,7271,7012,December,2008,2008,Celsius,-0.573
68,France,7271,7012,December,2009,2009,Celsius,0.084
68,France,7271,7012,December,2010,2010,Celsius,-2.262
68,France,7271,7012,December,2011,2011,Celsius,2.479
68,France,7271,7012,December,2012,2012,Celsius,1.439
68,France,7271,7012,December,2013,2013,Celsius,1.454
68,France,7271,7012,December,2014,2014,Celsius,1.233
68,France,7271,7012,December,2015,2015,Celsius,4.417
68,France,7271,7012,December,2016,2016,Celsius,1.146
68,France,7271,7012,December,2017,2017,Celsius,0.645
68,France,7271,7012,December,2018,2018,Celsius,2.577
68,France,7271,7012,December,2019,2019,Celsius,3.061
79,Germany,7271,7001,January,1961,1961,Celsius,-0.202
79,Germany,7271,7001,January,1962,1962,Celsius,2.218
79,Germany,7271,7001,January,1963,1963,Celsius,-6.675
79,Germany,7271,7001,January,1964,1964,Celsius,-1.785
79,Germany,7271,7001,January,1965,1965,Celsius,1.738
79,Germany,7271,7001,January,1966,1966,Celsius,-2.056
79,Germany,7271,7001,January,1967,1967,Celsius,1.193
79,Germany,7271,7001,January,1968,1968,Celsius,-0.577
79,Germany,7271,7001,January,1969,1969,Celsius,1.002
79,Germany,7271,7001,January,1970,1970,Celsius,-1.729
79,Germany,7271,7001,January,1971,1971,Celsius,-0.439
79,Germany,7271,7001,January,1972,1972,Celsius,-1.431
79,Germany,7271,7001,January,1973,1973,Celsius,0.746
79,Germany,7271,7001,January,1974,1974,Celsius,3.854
79,Germany,7271,7001,January,1975,1975,Celsius,4.941
79,Germany,7271,7001,January,1976,1976,Celsius,1.767
79,Germany,7271,7001,January,1977,1977,Celsius,1.007
79,Germany,7271,7001,January,1978,1978,Celsius,1.326
79,Germany,7271,7001,January,1979,1979,Celsius,-3.92
79,Germany,7271,7001,January,1980,1980,Celsius,-1.944
79,Germany,7271,7001,January,1981,1981,Celsius,-0.854
79,Germany,7271,7001,January,1982,1982,Celsius,-1.416
79,Germany,7271,7001,January,1983,1983,Celsius,4.486
79,Germany,7271,7001,January,1984,1984,Celsius,1.667
79,Germany,7271,7001,January,1985,1985,Celsius,-4.914
79,Germany,7271,7001,January,1986,1986,Celsius,0.576
79,Germany,7271,7001,January,1987,1987,Celsius,-4.9
79,Germany,7271,7001,January,1988,1988,Celsius,4.273
79,Germany,7271,7001,January,1989,1989,Celsius,3.203
79,Germany,7271,7001,January,1990,1990,Celsius,3.151
79,Germany,7271,7001,January,1991,1991,Celsius,2.233
79,Germany,7271,7001,January,1992,1992,Celsius,1.699
79,Germany,7271,7001,January,1993,1993,Celsius,3.163
79,Germany,7271,7001,January,1994,1994,Celsius,3.674
79,Germany,7271,7001,January,1995,1995,Celsius,0.918
79,Germany,7271,7001,January,1996,1996,Celsius,-1.628
79,Germany,7271,7001,January,1997,1997,Celsius,-1.708
79,Germany,7271,7001,January,1998,1998,Celsius,3.2
79,Germany,7271,7001,January,1999,1999,Celsius,3.349
79,Germany,7271,7001,January,2000,2000,Celsius,1.657
